row_id,final_label,label_name,text_for_model,split_hint,group_split_hint_user,label_quality,candidate_category,clean_review,comment,rating,rating_star,userid,shop_id,item_id,product_title,ctime,char_count,word_count,unique_word_count,unique_word_ratio,repeated_word_count,repetition_score,exclamation_count,uppercase_ratio,high_rating_short_review,user_review_count,user_avg_rating,user_rating_std,seller_review_count,seller_avg_rating,product_review_count,product_avg_rating,is_empty_review
SB2218-0043,0,real_original,selalu beliiiii disiniii kwalitasnya baguuuus ga pernah hold lancar jayaaaa walau corona bisa menghibur hati yg lagi bete ga ngapain ngapain selalu menjadi langganan pokok e,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,selalu beliiiii disiniii kwalitasnya baguuuus ga pernah hold lancar jayaaaa walau corona bisa menghibur hati yg lagi bete ga ngapain ngapain selalu menjadi langganan pokok e,Selalu beliiiii disiniii kwalitasnya baguuuus ga pernah hold lancar jayaaaa walau corona bisa menghibur hati yg lagi bete ga ngapain ngapain...selalu menjadi langganan pokok e....,1.0,5.0,8710113.0,155287191.0,2317391619.0,ANTI ON HOLD NETFLIX PREMIUM ,1589275931.0,173,26,23,0.8846153846153846,3,0.1153846153846153,0,0.0067567567567567,0,1,5.0,0.0,100,5.0,50,5.0,0
SB2218-0044,0,real_original,ok mantap sempet trouble cmn di respon dengan cepat thx,test,train,processing_final_draft_rule_label,real_candidate,ok mantap sempet trouble cmn di respon dengan cepat thx,ok mantap sempet trouble cmn di respon dengan cepat thx,1.0,5.0,29013407.0,88670831.0,2306164727.0,"NETFLIX PREMIUM PRIVATE ACCOUNT, UHD. MURAH, LEGAL DAN BERGARANSI",1584856852.0,55,10,10,1.0,0,0.0,0,0.0,0,1,5.0,0.0,50,4.12,50,4.12,0
SB2218-0045,1,suspicious_fake_like,fast response,train,valid,processing_final_draft_rule_label,suspicious_candidate,fast response,Fast response!,1.0,5.0,58779672.0,112699293.0,3521057889.0,NETFLIX PREMIUM 1 BULAN ANTI ONHOLD UHD SHARING / PR,1589908391.0,13,2,2,1.0,0,0.0,1,0.0833333333333333,1,6,5.0,0.0,125,4.976,50,4.94,0
SB2218-0046,1,suspicious_fake_like,sudah order 2x ini,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,sudah order 2x ini,Sudah order 2x ini ,1.0,5.0,25872368.0,88870564.0,2303623369.0,Netflix  1 Tahun Bergaransi ( Semi Private ),1565594764.0,18,4,4,1.0,0,0.0,0,0.0714285714285714,0,1,5.0,0.0,150,5.0,50,5.0,0
SB2218-0047,0,real_original,mantab penjual fast respon semoga awett harga murah pelayanan cepat,train,train,processing_final_draft_rule_label,real_candidate,mantab penjual fast respon semoga awett harga murah pelayanan cepat,"Mantab, penjual fast respon..👍 semoga awett
Harga murah, pelayanan cepat 👍",1.0,5.0,78547302.0,172056539.0,2703758792.0,NordVPN 5 Tahun - Termurah Nord Vpn - Bypass Netflix - VPN Netflix - VPN Indihome/Telk,1589447720.0,67,10,10,1.0,0,0.0,0,0.0344827586206896,0,1,5.0,0.0,50,4.96,50,4.96,0
SB2218-0048,0,real_original,pelayanan prima akun langsung bs dipakai instrukai jelas harga sangat bersahabat br 2hr pake tp sejauh ini aman sentosa smoga aman teris jd bs langganan thx seller,train,valid,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,pelayanan prima akun langsung bs dipakai instrukai jelas harga sangat bersahabat br 2hr pake tp sejauh ini aman sentosa smoga aman teris jd bs langganan thx seller,"Pelayanan prima, akun langsung bs dipakai, instrukai jelas, harga sangat bersahabat. Br 2hr pake tp sejauh ini aman sentosa. Smoga aman teris jd bs langganan. Thx seller",1.0,5.0,76543182.0,175641490.0,6531053660.0,NETFLIX TERMURAHHHHH GARANSI FULL ANTI HOLD,1589385829.0,163,27,25,0.925925925925926,2,0.074074074074074,0,0.0294117647058823,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-0049,1,suspicious_fake_like,jangan ragu untuk beli karena emang recomended original nice,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,jangan ragu untuk beli karena emang recomended original nice,Jangan ragu untuk beli karena emang recomended. Original nice,1.0,5.0,72914654.0,160512659.0,2400817984.0,NordVPN Premium | High Quality |,1584076584.0,60,9,9,1.0,0,0.0,0,0.0384615384615384,0,1,5.0,0.0,100,4.95,50,4.96,0
SB2218-0050,1,suspicious_fake_like,terbaikk,train,train,processing_final_draft_rule_label,suspicious_candidate,terbaikk,Terbaikk😍,1.0,5.0,131309409.0,127450689.0,5515451981.0,NETFLIX LIFETIME PREMIUM ACCOUNT UHD 4K BERGARANSI HANYA SEKALI BAYAR,1588904882.0,8,1,1,1.0,0,0.0,0,0.125,1,1,5.0,0.0,78,5.0,50,5.0,0
SB2218-0051,1,suspicious_fake_like,chatnya cepat banget di respon baru bayar langsung di kasih email dan passwordnya pkknya recomended banget beli di sini,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,chatnya cepat banget di respon baru bayar langsung di kasih email dan passwordnya pkknya recomended banget beli di sini,"Chatnya cepat banget di respon,baru bayar langsung di kasih email dan passwordnya,pkknya recomended banget beli di sini",1.0,5.0,158637133.0,112699293.0,3521057889.0,NETFLIX PREMIUM 1 BULAN ANTI ONHOLD UHD SHARING / PR,1590027780.0,119,19,16,0.8421052631578947,3,0.1578947368421052,0,0.0099009900990099,0,1,5.0,0.0,125,4.976,50,4.94,0
SB2218-0052,0,real_original,mantaaapp langsung bisa nonton film asal pakai selain provider dari telkom ya no vpn gampang prosesnya cepet jga responnya semoga lancar jaya bisa dipake langganan perpanjang terus,train,train,processing_final_draft_rule_label,real_candidate,mantaaapp langsung bisa nonton film asal pakai selain provider dari telkom ya no vpn gampang prosesnya cepet jga responnya semoga lancar jaya bisa dipake langganan perpanjang terus,"Mantaaapp.. langsung bisa nonton film asal pakai selain provider dari telkom ya. no VPN. gampang prosesnya, cepet jga responnya. Semoga lancar jaya bisa dipake langganan, perpanjang terus.",1.0,5.0,34560741.0,96184553.0,2372272450.0,NETFLIX PREMIUM UHD 1 BULAN ANTI ON HOLD GARANSI TR,1590762144.0,180,27,26,0.9629629629629628,1,0.037037037037037,0,0.0324675324675324,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-0053,1,suspicious_fake_like,mantap aman gan,train,valid,processing_final_draft_rule_label,suspicious_candidate,mantap aman gan,Mantap aman gan ,1.0,5.0,182569771.0,14590629.0,3931808012.0,TERMURAH! NETFLIX PREMIUM SHARING 30 HARI BERGARANSI ANTI ON,1590042735.0,15,3,3,1.0,0,0.0,0,0.0769230769230769,1,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-0054,1,suspicious_fake_like,udh 2x belanja di shop ini dan pelayanannya top harga bersahabat dan adminnya sabar dan ramah dalam merespon sukses selalu thx,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,udh 2x belanja di shop ini dan pelayanannya top harga bersahabat dan adminnya sabar dan ramah dalam merespon sukses selalu thx,"Udh 2x belanja di shop ini dan pelayanannya top, harga bersahabat dan adminnya sabar dan ramah dalam merespon. Sukses selalu, thx",1.0,5.0,62904840.0,85190308.0,5906681615.0,Netflix Premium Account 4k Ultra HD Sharing Akun ANTI ONHOLD Full Garansi,1590715560.0,126,21,19,0.9047619047619048,2,0.0952380952380952,0,0.019047619047619,0,2,5.0,0.0,98,4.959183673469388,50,4.96,0
SB2218-0055,1,suspicious_fake_like,respon seller cepat,train,train,processing_final_draft_rule_label,suspicious_candidate,respon seller cepat,respon seller cepat,1.0,5.0,162855206.0,88870564.0,2303623369.0,Netflix  1 Tahun Bergaransi ( Semi Private ),1590264216.0,19,3,3,1.0,0,0.0,0,0.0,1,1,5.0,0.0,150,5.0,50,5.0,0
SB2218-0056,1,suspicious_fake_like,recomended sellee,test,train,processing_final_draft_rule_label,suspicious_candidate,recomended sellee,Recomended sellee,1.0,5.0,220174701.0,105572242.0,6005119390.0,NETFLIX + nordvpn  PRIVATE 1 bulan- ber GARANSI,1579316600.0,17,2,2,1.0,0,0.0,0,0.0625,1,1,5.0,0.0,58,4.810344827586207,50,4.8,0
SB2218-0057,0,real_original,pembelian ke 3 kalinya awalnya bermslh salah password tp skrg udh ok dan bisa nonton lg,train,train,processing_final_draft_rule_label,real_candidate,pembelian ke 3 kalinya awalnya bermslh salah password tp skrg udh ok dan bisa nonton lg,"Pembelian ke 3 kalinya, awalnya bermslh salah password Tp skrg udh ok dan bisa nonton lg.. ",1.0,5.0,47697827.0,105942456.0,1824313690.0,Netflix Premium Private dan Shared UHD FULL GARANSI ( BUKAN FREE T,1589981563.0,87,16,16,1.0,0,0.0,0,0.028169014084507,0,2,5.0,0.0,100,4.94,50,4.96,0
SB2218-0058,1,suspicious_fake_like,bagusdssssssssssssssssssssssssssssssssssssssssssssss,train,valid,processing_final_draft_rule_label,suspicious_candidate,bagusdssssssssssssssssssssssssssssssssssssssssssssss,Bagusdssssssssssssssssssssssssssssssssssssssssssssss,1.0,5.0,79838079.0,15168157.0,2767211185.0,Nord VPN Lifetime - Bergaransi - Termurah - Bypass Netflix - VPN Netflix - VPN Indihome/Telk,1588711797.0,52,1,1,1.0,0,0.0,0,0.0192307692307692,1,1,5.0,0.0,100,4.87,50,4.84,0
SB2218-0059,0,real_original,bisa untuk akses netflix semoga awet akunnya sesuai masa aktif pesanan biar terus langganan d sini,train,train,processing_final_draft_rule_label,real_candidate,bisa untuk akses netflix semoga awet akunnya sesuai masa aktif pesanan biar terus langganan d sini,"Bisa untuk akses Netflix. Semoga awet akunnya sesuai masa aktif pesanan, biar terus langganan d sini. 🐱",1.0,5.0,240411046.0,172056539.0,2703758792.0,NordVPN 5 Tahun - Termurah Nord Vpn - Bypass Netflix - VPN Netflix - VPN Indihome/Telk,1590186905.0,98,16,16,1.0,0,0.0,0,0.036144578313253,0,3,5.0,0.0,50,4.96,50,4.96,0
SB2218-0060,0,real_original,prosesnya cepat sekali tanya2 ke admin nya langsung di balas semoga lancar terus akunnya,train,train,processing_final_draft_rule_label,real_candidate,prosesnya cepat sekali tanya2 ke admin nya langsung di balas semoga lancar terus akunnya,"Prosesnya cepat sekali, tanya2 ke admin nya langsung di balas. Semoga lancar terus akunnya",1.0,5.0,50585316.0,27986767.0,1585418438.0,NETFLIX PREMIUM 1 BULAN ANTI ON,1588804243.0,88,14,14,1.0,0,0.0,0,0.027027027027027,0,1,5.0,0.0,50,4.96,50,4.96,0
SB2218-0061,1,suspicious_fake_like,semoga awett thanks,valid,train,processing_final_draft_rule_label,suspicious_candidate,semoga awett thanks,"Semoga awett, thanks 👍",1.0,5.0,96598748.0,157852268.0,3711605429.0,IFLIX VIP LIFETIME AUTO RENEWAL PRIVATE ACCOUNT WARRANTY,1584790211.0,19,3,3,1.0,0,0.0,0,0.0588235294117647,1,1,5.0,0.0,150,4.3933333333333335,50,4.82,0
SB2218-0062,0,real_original,belum sampe 3 minggu akun udh terganti password dan gabisa log in udh chat via shoppee atau whatsapp masi no respon mana nih garansi 2 tahun akan saya ganti ketika penjual mau membalas chat saya,train,valid,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,belum sampe 3 minggu akun udh terganti password dan gabisa log in udh chat via shoppee atau whatsapp masi no respon mana nih garansi 2 tahun akan saya ganti ketika penjual mau membalas chat saya,"belum sampe 3 minggu, akun udh terganti password, dan gabisa log in, udh chat via shoppee atau whatsapp masi no respon, mana nih garansi 2 tahun? akan saya ganti ketika penjual mau membalas chat saya",-1.0,1.0,8246671.0,157852268.0,3914566197.0,NETFLIX PREMIUM 1 BULAN ANTI ON,1584263300.0,194,35,32,0.9142857142857144,3,0.0857142857142857,0,0.0,0,1,1.0,0.0,150,4.3933333333333335,50,4.7,0
SB2218-0063,1,suspicious_fake_like,produk nya berkualitas banget seller responsif ehehe fastresp juga termasuknya trusted kok ehehe udah banyak yang pesen disini juga,train,valid,processing_final_draft_rule_label,suspicious_candidate,produk nya berkualitas banget seller responsif ehehe fastresp juga termasuknya trusted kok ehehe udah banyak yang pesen disini juga,"Produk nya berkualitas banget
Seller responsif ehehe
Fastresp juga termasuknya
Trusted kok ehehe,udah banyak yang pesen disini juga",1.0,5.0,22987580.0,7146514.0,1879939649.0,Netflix Premium 1 Bulan Anti On Hold GARANSI FULL Baca Desk,1588399348.0,131,19,17,0.8947368421052632,2,0.1052631578947368,0,0.0353982300884955,0,35,5.0,0.0,50,5.0,50,5.0,0
SB2218-0064,1,suspicious_fake_like,terimakasih,train,test,processing_final_draft_rule_label,suspicious_candidate,terimakasih,Terimakasih!!,1.0,5.0,34366797.0,50826521.0,2310006865.0,NETFLIX 1 BULAN,1576548933.0,11,1,1,1.0,0,0.0,2,0.0909090909090909,1,1,5.0,0.0,17,4.705882352941177,17,4.705882352941177,0
SB2218-0065,1,suspicious_fake_like,fast respon bangett,train,valid,processing_final_draft_rule_label,suspicious_candidate,fast respon bangett,Fast respon bangett!!,1.0,5.0,15798272.0,135229550.0,3633641245.0,NETFLIX PREMIUM SELAMANYA RESMI INDONESIA 4,1590624805.0,19,3,3,1.0,0,0.0,2,0.0588235294117647,1,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-0066,0,real_original,pelayanan bagus proses cepat after sale masih dilayani mantap,train,test,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,pelayanan bagus proses cepat after sale masih dilayani mantap,"Pelayanan bagus, proses cepat, after sale masih dilayani. Mantap",1.0,5.0,3237487.0,112699293.0,3521057889.0,NETFLIX PREMIUM 1 BULAN ANTI ONHOLD UHD SHARING / PR,1590126848.0,61,9,9,1.0,0,0.0,0,0.0377358490566037,0,1,5.0,0.0,125,4.976,50,4.94,0
SB2218-0067,0,real_original,sukaa bangettt recomend banget fast respon pedahal mesan nya malam hadeh,train,train,processing_final_draft_rule_label,real_candidate,sukaa bangettt recomend banget fast respon pedahal mesan nya malam hadeh,sukaa bangettt recomend banget fast respon pedahal mesan nya malam hadeh❣️❣️❣️,1.0,5.0,154475705.0,59508259.0,2373540050.0,(1BULAN = 29K) NETFLIX PREMIUM ULTRA HD 4K ANTI ONHOLD 1 BULAN RESMI BERGARANSI TERMURAH,1588404510.0,72,11,11,1.0,0,0.0,0,0.0,0,2,5.0,0.0,50,4.96,50,4.96,0
SB2218-0068,0,real_original,dipermudah banget tnpa harus pake kartu kredit huhuhu seneng bngt tau info voucher2 gini dari instagram semalem makasii ya bulan depan mungkin langganan lg,train,test,processing_final_draft_rule_label,real_candidate,dipermudah banget tnpa harus pake kartu kredit huhuhu seneng bngt tau info voucher2 gini dari instagram semalem makasii ya bulan depan mungkin langganan lg,"Dipermudah banget tnpa harus pake kartu kredit, huhuhu seneng bngt. Tau info voucher2 gini dari instagram semalem. Makasii ya, bulan depan mungkin langganan lg.",1.0,5.0,16151593.0,27986767.0,1585418438.0,NETFLIX PREMIUM 1 BULAN ANTI ON,1589375886.0,155,24,24,1.0,0,0.0,0,0.0229007633587786,0,1,5.0,0.0,50,4.96,50,4.96,0
SB2218-0069,0,real_original,sudah di coba dan work kalo tidak bisa login pertama kali coba jangan pakai indihome pakai koneksi dari mobile sim,test,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,sudah di coba dan work kalo tidak bisa login pertama kali coba jangan pakai indihome pakai koneksi dari mobile sim,"Sudah di coba dan work. Kalo tidak bisa login pertama kali, coba jangan pakai indihome. Pakai koneksi dari mobile SIM. ",1.0,5.0,134374257.0,85190308.0,7229884549.0,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1588032797.0,114,20,18,0.9,2,0.1,0,0.0631578947368421,0,1,5.0,0.0,98,4.959183673469388,48,4.958333333333333,0
SB2218-0070,1,suspicious_fake_like,pelayanan sangat baik,train,train,processing_final_draft_rule_label,suspicious_candidate,pelayanan sangat baik,Pelayanan sangat baik,1.0,5.0,3241259.0,14590629.0,3931808012.0,TERMURAH! NETFLIX PREMIUM SHARING 30 HARI BERGARANSI ANTI ON,1588699331.0,21,3,3,1.0,0,0.0,0,0.0526315789473684,1,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-0071,0,real_original,ini saya beli yang kedua kalinya pembelian pertama sangat sangat memuaskan tidak ada kendala selama sebulan respon penjual nya cepat dan ramah prosesnya cepat amaan bisa langsung nontonnnn muantappp,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,ini saya beli yang kedua kalinya pembelian pertama sangat sangat memuaskan tidak ada kendala selama sebulan respon penjual nya cepat dan ramah prosesnya cepat amaan bisa langsung nontonnnn muantappp,"Ini saya beli yang kedua kalinya, pembelian pertama sangat sangat memuaskan, tidak ada kendala selama sebulan, respon penjual nya cepat dan ramah. Prosesnya cepat. Amaan bisa langsung nontonnnn. Muantappp",1.0,5.0,237552633.0,140376433.0,2115503230.0,Netflix Premium Resmi Private 4K/UHD nonton di 4 d,1590688378.0,198,29,27,0.9310344827586208,2,0.0689655172413793,0,0.0235294117647058,0,1,5.0,0.0,113,4.929203539823009,50,5.0,0
SB2218-0072,1,suspicious_fake_like,suka mantappu jiwaaa yuhuuu mantepppppppppppppppppppppppp,train,train,processing_final_draft_rule_label,suspicious_candidate,suka mantappu jiwaaa yuhuuu mantepppppppppppppppppppppppp,SUKA MANTAPPU JIWAAA YUHUUU MANTEPPPPPPPPPPPPPPPPPPPPPPPP,1.0,5.0,31522748.0,171186131.0,6320646332.0,NETFLIX PREMIUM PRIVATE FULL HD,1590078631.0,57,5,5,1.0,0,0.0,0,1.0,0,54,4.962962962962963,0.2721655269759087,100,4.98,50,4.96,0
SB2218-0073,0,real_original,sekarang udh puas nonton netflix emg top markotop deeehh nanti lain kali mau langganan disini,valid,train,processing_final_draft_rule_label,real_candidate,sekarang udh puas nonton netflix emg top markotop deeehh nanti lain kali mau langganan disini,sekarang udh puas nonton netflix. emg top markotop deeehh.  nanti lain kali mau langganan disini,1.0,5.0,23289915.0,186612206.0,5201660972.0,Spotify dan Netflix Privat,1573952877.0,93,15,15,1.0,0,0.0,0,0.0,0,1,5.0,0.0,50,4.66,50,4.66,0
SB2218-0074,0,real_original,pelayanan memuaskan dan cepat semoga pelayanan tetap terjaga hingga bulan2 berikutnya terima kasih seller,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,pelayanan memuaskan dan cepat semoga pelayanan tetap terjaga hingga bulan2 berikutnya terima kasih seller,Pelayanan memuaskan dan cepat. Semoga pelayanan tetap terjaga hingga bulan2 berikutnya. Terima kasih seller.,1.0,5.0,90046329.0,85190308.0,7229884549.0,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1589387403.0,105,14,13,0.9285714285714286,1,0.0714285714285714,0,0.0329670329670329,0,1,5.0,0.0,98,4.959183673469388,48,4.958333333333333,0
SB2218-0075,0,real_original,sesuai ketentuan tidak boleh ubah profil dan beberapa film sudah pernah tertonton semoga baik baik saja dan lancar terimakasih,train,valid,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,sesuai ketentuan tidak boleh ubah profil dan beberapa film sudah pernah tertonton semoga baik baik saja dan lancar terimakasih,Sesuai ketentuan tidak boleh ubah profil dan beberapa film sudah pernah tertonton. Semoga baik baik saja dan lancar. Terimakasih,1.0,5.0,85573971.0,95129276.0,4008313010.0,Akun spotify premium/ akun netflix premium/ spotify/netflix / netflix lifetime/ Netflix Premium UHD,1583295871.0,126,19,17,0.8947368421052632,2,0.1052631578947368,0,0.0277777777777777,0,1,5.0,0.0,50,4.88,50,4.88,0
SB2218-0076,0,real_original,penjual menghilang tanpa ada penjelasan yang jelas 5 akun yg saya beli semuanya cuma premium 3 hari saja,train,train,processing_final_draft_rule_label,real_candidate,penjual menghilang tanpa ada penjelasan yang jelas 5 akun yg saya beli semuanya cuma premium 3 hari saja,"Penjual menghilang tanpa ada penjelasan yang jelas, 5 akun yg saya beli semuanya cuma premium 3 hari saja",-1.0,1.0,29733536.0,88670831.0,2306164727.0,"NETFLIX PREMIUM PRIVATE ACCOUNT, UHD. MURAH, LEGAL DAN BERGARANSI",1585282691.0,104,18,18,1.0,0,0.0,0,0.0117647058823529,0,4,1.0,0.0,50,4.12,50,4.12,0
SB2218-0077,0,real_original,baguss bangetttt keren cuma ada film yang aku mau nonton lagi tapi tidak tersedia di indo padahal pas aku coba trial 1 bulannya bisa tpi ga papa asli ini good banget orang yang pertama kali paje netfix 5 detik langsung bisa keren fast respond,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,baguss bangetttt keren cuma ada film yang aku mau nonton lagi tapi tidak tersedia di indo padahal pas aku coba trial 1 bulannya bisa tpi ga papa asli ini good banget orang yang pertama kali paje netfix 5 detik langsung bisa keren fast respond,baguss bangetttt keren cuma ada film yang aku mau nonton lagi tapi tidak tersedia di indo padahal pas aku coba trial 1 bulannya bisa tpi ga papa asli ini good banget orang yang pertama kali paje netfix 5 detik langsung bisa keren fast respond,1.0,5.0,174026563.0,27986767.0,1585418438.0,NETFLIX PREMIUM 1 BULAN ANTI ON,1590098786.0,242,44,40,0.9090909090909092,4,0.0909090909090909,0,0.0,0,1,5.0,0.0,50,4.96,50,4.96,0
